PersonId,PersonName,PersonAge,CityId
673   ,Nohelia Gonzalez    ,97 ,2
674   ,Carlos Parker       ,40 ,1
675   ,Alex Sosa           ,60 ,5
676   ,Mary Euceda         ,29 ,1
677   ,Michell Parker      ,25 ,2
678   ,Alejandra López    ,9  ,4
679   ,Alejandra Sosa      ,83 ,2
680   ,Daniel Rojas        ,17 ,9
681   ,Jean Carlo Kempe    ,72 ,3
682   ,Reynod Vargas       ,96 ,4
683   ,Elne Suazo          ,52 ,2
684   ,Daniel Sánchez     ,88 ,1
685   ,Melvin Kempe        ,105,1
686   ,Lester Rovelo       ,43 ,1
687   ,Carl Grito          ,39 ,7
688   ,Enrique Tabora      ,88 ,8
689   ,Leonardo Chirinos   ,80 ,5
690   ,Jean Carlo Gómez   ,74 ,1
691   ,Omar Rojas          ,54 ,7
692   ,Carlos Gonzalez     ,14 ,7
693   ,Michell Escobar     ,96 ,2
694   ,Iliana Grito        ,80 ,3
695   ,Melvin Galeano      ,63 ,5
696   ,Carlos Gonzalez     ,21 ,1
697   ,Melvin Portillo     ,55 ,5
698   ,Melvin Martínez    ,73 ,9
699   ,Reynod Parker       ,71 ,7
700   ,Alex Andino         ,28 ,1
701   ,Osman Luque         ,50 ,6
702   ,Reynod Grito        ,13 ,7
703   ,Daniel Guevara      ,53 ,8
704   ,Carl Martínez      ,66 ,9
705   ,Omar Portillo       ,8  ,2
706   ,Iliana Rodriguez    ,46 ,5
707   ,Carlos Portillo     ,75 ,6
708   ,Elne Vargas         ,80 ,3
709   ,Michell Nuñez      ,37 ,9
710   ,Andrea Andino       ,74 ,7
711   ,Andrea Portillo     ,43 ,4
712   ,Francisco Nuñez    ,81 ,4
713   ,Nohelia Escobar     ,18 ,4
714   ,Dennis Parker       ,17 ,1
715   ,Elne Galeano        ,92 ,9
716   ,Daniel Tabora       ,57 ,9
717   ,David Santos        ,21 ,1
718   ,Leandro Varela      ,67 ,7
719   ,Danilo Bocanegra    ,50 ,6
720   ,Elne Gómez         ,105,4
721   ,Danilo Guevara      ,95 ,4
722   ,Tania Parker        ,58 ,3
723   ,Juan Luis Sánchez  ,5  ,4
724   ,Francisco Chirinos  ,19 ,1
725   ,Marcela Euceda      ,93 ,2
726   ,Miguel Escobar      ,2  ,3
727   ,Miguel Sosa         ,22 ,0
728   ,Iliana Mejía       ,8  ,1
729   ,Melvin Rojas        ,107,6
730   ,Oswaldo Galeano     ,80 ,7
731   ,Oswaldo Villela     ,60 ,1
732   ,Manuel Portillo     ,106,2
733   ,Laura Borjas        ,82 ,6
734   ,Omar Rodriguez      ,58 ,7
735   ,Carl Mendoza        ,95 ,3
736   ,Ingrid Parker       ,46 ,9
737   ,Miguel Portillo     ,86 ,5
738   ,Carlos Galo         ,81 ,3
739   ,Daniel Grito        ,51 ,7
740   ,Juan Luis Velásquez,45 ,8
741   ,Gerardo Sánchez    ,29 ,1
742   ,Carl Kempe          ,110,2
743   ,Laura Bocanegra     ,30 ,1
744   ,Omar Figueroa       ,24 ,5
745   ,Miguel Borjas       ,7  ,4
746   ,Juan Luis Galo      ,91 ,9
747   ,Manuel Rodriguez    ,37 ,2
748   ,Mary Padgett        ,110,4
749   ,Gerardo Luque       ,87 ,3
750   ,Daniel Martínez    ,30 ,6
751   ,Andrea Mendoza      ,73 ,6
752   ,Alex Padgett        ,100,9
753   ,Nohelia Martínez   ,60 ,8
754   ,Ingrid Euceda       ,7  ,3
755   ,Franklin Luque      ,8  ,3
756   ,Leandro Galo        ,49 ,9
757   ,Laura Parker        ,77 ,5
758   ,Erick Suazo         ,68 ,7
759   ,Francisco Vargas    ,92 ,9
760   ,Michael Vargas      ,63 ,3
761   ,Lester Rojas        ,107,1
762   ,Carlos Padgett      ,90 ,8
763   ,Andrea Kempe        ,43 ,6
764   ,Iliana Gómez       ,23 ,6
765   ,Luis Ordoñez       ,78 ,9
766   ,Melvin Galeano      ,82 ,1
767   ,Gerardo López      ,24 ,9
768   ,Richard Andino      ,107,9
769   ,Mary Galo           ,5  ,1
770   ,Marcela Kempe       ,28 ,3
771   ,Michael Borjas      ,58 ,7
772   ,Dennis Soto         ,23 ,0
773   ,Erick Galeano       ,27 ,5
774   ,Gerardo Luque       ,2  ,9
775   ,Manuel Soto         ,103,2
776   ,Melvin Soto         ,42 ,5
777   ,Ingrid Martínez    ,104,2
778   ,Jean Carlo Kempe    ,104,0
779   ,Richard Grito       ,31 ,5
780   ,Michell Luque       ,1  ,3
781   ,Erick Mejía        ,15 ,4
782   ,Oswaldo Ordoñez    ,37 ,1
783   ,Reynod Galeano      ,42 ,8
784   ,Francisco Portillo  ,59 ,5
785   ,Alex Matamoros      ,13 ,1
786   ,Leandro Tabora      ,13 ,4
787   ,Leandro Velásquez  ,95 ,5
788   ,Juan Luis Portillo  ,79 ,1
789   ,Lester Mendoza      ,2  ,8
790   ,Tania Velásquez    ,30 ,6
791   ,Franklin Chirinos   ,99 ,5
792   ,Ingrid Tabora       ,90 ,6
793   ,Lester Rojas        ,8  ,2
794   ,Andrea Soto         ,74 ,7
795   ,Manuel Rodriguez    ,44 ,4
796   ,Carl Parker         ,109,8
797   ,Francisco Andino    ,76 ,8
798   ,Mary Borjas         ,79 ,5
799   ,Osman Luque         ,94 ,6
800   ,Iliana Luque        ,16 ,8
801   ,Michell Tabora      ,61 ,3
802   ,Reynod Padgett      ,79 ,9
803   ,Lester Padgett      ,19 ,8
804   ,Daniel Sánchez     ,101,7
805   ,David Pinto         ,97 ,3
806   ,Enrique Kempe       ,48 ,3
807   ,Andrea Gómez       ,74 ,9
808   ,Leonardo Guevara    ,13 ,1
809   ,Juan Luis Varela    ,103,9
810   ,Francisco Bocanegra ,25 ,5
811   ,Jean Carlo Galeano  ,22 ,4
812   ,Franklin Escobar    ,50 ,8
813   ,Lester Kempe        ,76 ,2
814   ,Mary Sánchez       ,68 ,2
815   ,Ricardo Martínez   ,17 ,8
816   ,Iliana Escobar      ,81 ,5
817   ,Omar Bocanegra      ,8  ,3
818   ,Carlos Varela       ,82 ,2
819   ,Francisco Suazo     ,7  ,1
820   ,Erick Mejía        ,99 ,4
821   ,Jean Carlo Rovelo   ,6  ,1
822   ,Josue Figueroa      ,89 ,5
823   ,Miguel Soto         ,77 ,9
824   ,Oswaldo Matamoros   ,63 ,1
825   ,Osman Andino        ,69 ,4
826   ,Andrea Santos       ,24 ,2
827   ,Josue Parker        ,107,7
828   ,Laura Gómez        ,22 ,4
829   ,Ingrid Galeano      ,105,2
830   ,Marcela Kempe       ,55 ,9
831   ,Luis Luque          ,21 ,7
832   ,Miguel Ordoñez     ,105,6
833   ,Marcela Euceda      ,62 ,9
834   ,Marcela Figueroa    ,18 ,3
835   ,Leonardo Borjas     ,80 ,1
836   ,Diego Luque         ,69 ,4
837   ,Daniel Rodriguez    ,45 ,5
838   ,Marcela Sosa        ,47 ,4
839   ,Nohelia Gonzalez    ,2  ,4
840   ,Michell Parker      ,47 ,5
841   ,Erick Galo          ,69 ,6
842   ,David Matamoros     ,82 ,6
843   ,Ricardo Bocanegra   ,44 ,8
844   ,Tania Andino        ,48 ,9
845   ,Marcela Rojas       ,102,2
846   ,Erick Figueroa      ,9  ,6
847   ,Carlos Borjas       ,43 ,2
848   ,Dennis Sosa         ,56 ,1
849   ,Dennis Galo         ,95 ,5
850   ,Diego Mendoza       ,86 ,3
851   ,Leandro Varela      ,108,1
852   ,Ingrid Andino       ,10 ,9
853   ,Luis Figueroa       ,19 ,8
854   ,Ricardo Nuñez      ,30 ,4
855   ,David Galeano       ,95 ,6
856   ,Gerardo Parker      ,94 ,8
857   ,Leandro Figueroa    ,14 ,7
858   ,Ana Velásquez      ,45 ,4
859   ,Michell Euceda      ,84 ,9
860   ,Ricardo Pinto       ,80 ,9
861   ,Josue Nuñez        ,10 ,7
862   ,Melvin Rovelo       ,90 ,1
863   ,Leandro Tabora      ,59 ,1
864   ,Oswaldo Chirinos    ,19 ,4
865   ,Miguel Velásquez   ,72 ,2
866   ,Marcela Suazo       ,49 ,2
867   ,Manuel Martínez    ,78 ,8
868   ,Michael Grito       ,14 ,6
869   ,Lester Grito        ,47 ,4
870   ,Marcela Soto        ,79 ,5
871   ,Alejandra Nuñez    ,32 ,6
872   ,Lester Grito        ,22 ,8
873   ,Enrique Kempe       ,42 ,4
874   ,Marcela Chirinos    ,36 ,1
875   ,Franklin Pinto      ,45 ,4
876   ,Osman Rodriguez     ,68 ,5
877   ,Erick Varela        ,109,9
878   ,Leandro Martínez   ,60 ,5
879   ,Ingrid Rojas        ,31 ,3
880   ,Juan Luis Bocanegra ,71 ,1
881   ,Melvin Kempe        ,83 ,3
882   ,Iliana Grito        ,7  ,7
883   ,Omar Kempe          ,102,9
884   ,Laura Andino        ,106,9
885   ,Andrea Ordoñez     ,7  ,2
886   ,Oswaldo Euceda      ,69 ,9
887   ,Ana López          ,67 ,2
888   ,Diego Rovelo        ,59 ,2
889   ,Juan Luis Suazo     ,78 ,2
890   ,Lester Mejía       ,10 ,8
891   ,Mary López         ,93 ,2
892   ,Iliana Velásquez   ,52 ,4
893   ,Enrique Ordoñez    ,37 ,8
894   ,Luis Gómez         ,80 ,5
895   ,Danilo Rojas        ,46 ,1
896   ,Leandro Parker      ,76 ,9
897   ,Marcela Mejía      ,106,8
898   ,Danilo Soto         ,54 ,7
899   ,Luis Euceda         ,46 ,8
900   ,Erick Parker        ,35 ,8
901   ,Michell Varela      ,19 ,1
902   ,Oswaldo Borjas      ,28 ,7
903   ,Josue Nuñez        ,98 ,8
904   ,Erick Padgett       ,24 ,1
905   ,Enrique Varela      ,62 ,2
906   ,Marcela Vargas      ,101,6
907   ,Melvin Santos       ,59 ,1
908   ,Elne Portillo       ,2  ,3
909   ,Gerardo Rojas       ,50 ,1
910   ,Miguel Galo         ,107,9
911   ,Leandro Rojas       ,53 ,1
912   ,Iliana Martínez    ,14 ,1
913   ,Franklin Varela     ,25 ,3
914   ,David Padgett       ,59 ,8
915   ,Diego Varela        ,36 ,4
916   ,Reynod Padgett      ,45 ,9
917   ,Josue Nuñez        ,96 ,1
918   ,Franklin Tabora     ,65 ,6
919   ,Melvin Velásquez   ,38 ,2
920   ,Leonardo Vargas     ,58 ,6
921   ,Laura Andino        ,6  ,3
922   ,Enrique Mejía      ,21 ,9
923   ,Danilo Santos       ,95 ,9
924   ,Gerardo Suazo       ,46 ,2
925   ,Juan Luis Portillo  ,19 ,9
926   ,Francisco Santos    ,7  ,6
927   ,Francisco Mejía    ,16 ,4
928   ,Tania Figueroa      ,55 ,6
929   ,Elne Rovelo         ,10 ,9
930   ,Ingrid Villela      ,17 ,6
931   ,Ana Gómez          ,44 ,2
932   ,Gerardo Galo        ,20 ,4
933   ,Omar Mendoza        ,15 ,1
934   ,Oswaldo Matamoros   ,97 ,4
935   ,Franklin Luque      ,27 ,9
936   ,Richard Guevara     ,65 ,7
937   ,Alejandra Padgett   ,71 ,8
938   ,Andrea Portillo     ,39 ,6
939   ,Jean Carlo Ordoñez ,22 ,2
940   ,Josue Sánchez      ,57 ,7
941   ,Osman Ordoñez      ,89 ,3
942   ,Alex Rodriguez      ,44 ,6
943   ,Juan Luis Matamoros ,31 ,4
944   ,Josue Suazo         ,82 ,7
945   ,Erick Rodriguez     ,69 ,5
946   ,Alejandra Nuñez    ,28 ,7
947   ,Alex Rodriguez      ,76 ,9
948   ,Mary Parker         ,59 ,9
949   ,Andrea Grito        ,8  ,7
950   ,Tania Suazo         ,23 ,2
951   ,Andrea Santos       ,66 ,6
952   ,Omar Matamoros      ,77 ,7
953   ,Alejandra Chirinos  ,60 ,1
954   ,Erick Andino        ,85 ,5
955   ,Alex Suazo          ,3  ,4
956   ,Elne Grito          ,51 ,4
957   ,Leonardo Vargas     ,8  ,3
958   ,Gerardo Rojas       ,73 ,7
959   ,Manuel Sánchez     ,28 ,8
960   ,Ingrid Vargas       ,56 ,1
961   ,Michell Sosa        ,43 ,3
962   ,Franklin Ordoñez   ,52 ,3
963   ,Tania Tabora        ,7  ,6
964   ,Nohelia Borjas      ,69 ,2
965   ,Reynod Andino       ,73 ,6
966   ,Leandro Gómez      ,70 ,2
967   ,Francisco Portillo  ,74 ,8
968   ,Ana Andino          ,109,1
969   ,Luis Pinto          ,110,5
970   ,Michell Ordoñez    ,75 ,3
971   ,Alejandra Martínez ,90 ,1
972   ,Enrique Padgett     ,110,1
973   ,Leonardo Kempe      ,33 ,4
974   ,Enrique Padgett     ,63 ,6
975   ,Mary Varela         ,1  ,6
976   ,Luis Varela         ,55 ,2
977   ,Michell Parker      ,49 ,4
978   ,Erick Soto          ,92 ,7
979   ,Andrea Grito        ,37 ,3
980   ,Francisco Villela   ,26 ,1
981   ,Carlos Santos       ,3  ,4
982   ,Dennis Grito        ,37 ,8
983   ,Jean Carlo Rovelo   ,75 ,9
984   ,Oswaldo Parker      ,106,1
985   ,Michell Varela      ,46 ,9
986   ,Leonardo Matamoros  ,51 ,1
987   ,Luis Soto           ,105,6
988   ,Miguel Rovelo       ,43 ,6
989   ,Carlos Rovelo       ,33 ,8
990   ,David Varela        ,64 ,5
991   ,Josue Guevara       ,4  ,8
992   ,Jean Carlo Rovelo   ,66 ,4
993   ,Alex Portillo       ,37 ,9
994   ,Lester Borjas       ,33 ,5
995   ,Omar Bocanegra      ,67 ,9
996   ,Daniel Rodriguez    ,46 ,5
997   ,Manuel Galo         ,27 ,6
998   ,Dennis Vargas       ,40 ,3
999   ,Jean Carlo Suazo    ,87 ,3
1000  ,Juan Luis Velásquez,58 ,8
1001  ,Ricardo Galo        ,9  ,2
1002  ,Andrea Gómez       ,71 ,8
1003  ,Danilo Galo         ,89 ,5
1004  ,Danilo Nuñez       ,41 ,3
1005  ,Alex Pinto          ,56 ,8
1006  ,Carlos Gómez       ,34 ,9
1007  ,Franklin Pinto      ,20 ,8
1008  ,Oswaldo Portillo    ,44 ,7
1009  ,Ricardo Santos      ,3  ,4
1010  ,Iliana Santos       ,49 ,6
1011  ,Carl Gonzalez       ,75 ,7
1012  ,Carl Rovelo         ,20 ,6
1013  ,Leonardo Luque      ,23 ,9
1014  ,Leandro Mejía      ,88 ,5
1015  ,Mary Chirinos       ,13 ,1
1016  ,Danilo Padgett      ,21 ,6
1017  ,Ricardo Ordoñez    ,18 ,4
1018  ,Josue Galo          ,45 ,7
1019  ,Nohelia Tabora      ,107,6
1020  ,Carlos López       ,34 ,1
1021  ,Oswaldo Rojas       ,46 ,7
1022  ,Mary Gómez         ,60 ,7
1023  ,Franklin Grito      ,3  ,9
1024  ,Danilo Mendoza      ,73 ,7
1025  ,Josue Galo          ,20 ,9
1026  ,Iliana Varela       ,51 ,2
1027  ,Ricardo Andino      ,73 ,1
1028  ,Carl Matamoros      ,62 ,9
1029  ,Gerardo Bocanegra   ,25 ,6
1030  ,Francisco Villela   ,99 ,7
1031  ,Daniel Tabora       ,90 ,7
1032  ,Erick López        ,108,7
1033  ,Josue Kempe         ,17 ,4
1034  ,Juan Luis Mendoza   ,20 ,6
1035  ,Laura Velásquez    ,64 ,4
1036  ,Richard Gonzalez    ,68 ,5
1037  ,Leandro Soto        ,64 ,9
1038  ,Dennis Vargas       ,86 ,3
1039  ,Erick Borjas        ,23 ,4
1040  ,Michael Guevara     ,11 ,5
1041  ,Diego Parker        ,82 ,1
1042  ,Ingrid Euceda       ,101,7
1043  ,Omar Rojas          ,29 ,5
1044  ,Alejandra Sánchez  ,52 ,4
1045  ,Erick Vargas        ,11 ,3
1046  ,David Kempe         ,72 ,9
1047  ,Reynod Villela      ,24 ,2
1048  ,Erick Galo          ,32 ,9
1049  ,Lester Gonzalez     ,27 ,2
1050  ,Elne Sosa           ,38 ,4
1051  ,Leonardo Villela    ,41 ,8
1052  ,Melvin Mendoza      ,98 ,5
1053  ,Alex López         ,76 ,6
1054  ,Carlos Mejía       ,67 ,1
1055  ,Ricardo Padgett     ,47 ,6
1056  ,Ricardo Parker      ,64 ,7
1057  ,Omar Escobar        ,56 ,1
1058  ,Leonardo Ordoñez   ,99 ,2
1059  ,Miguel Santos       ,49 ,9
1060  ,Tania Portillo      ,106,8
1061  ,Marcela Rovelo      ,109,5
1062  ,Dennis Ordoñez     ,33 ,3
1063  ,Leonardo Soto       ,29 ,1
1064  ,Ana Sánchez        ,39 ,3
1065  ,Melvin Suazo        ,88 ,4
1066  ,Franklin Gómez     ,38 ,8
1067  ,Andrea Suazo        ,63 ,3
1068  ,David Padgett       ,71 ,7
1069  ,Dennis Gonzalez     ,22 ,8
1070  ,Leandro Luque       ,80 ,8
1071  ,Miguel Rojas        ,46 ,8
1072  ,Josue Villela       ,79 ,8
1073  ,Richard Santos      ,21 ,8
1074  ,Daniel Mendoza      ,10 ,3
1075  ,Richard Guevara     ,29 ,9
1076  ,Josue Bocanegra     ,2  ,7
1077  ,Lester Parker       ,103,4
1078  ,Diego Tabora        ,80 ,7
1079  ,Omar Galo           ,31 ,5
1080  ,Alejandra Luque     ,39 ,9
1081  ,Omar Sánchez       ,2  ,6
1082  ,Oswaldo Kempe       ,37 ,9
1083  ,Daniel Nuñez       ,77 ,5
1084  ,Carl Chirinos       ,27 ,6
1085  ,Tania Guevara       ,66 ,6
1086  ,Alex Martínez      ,78 ,9
1087  ,Josue Euceda        ,96 ,6
1088  ,Mary Rovelo         ,41 ,1
1089  ,Ana Vargas          ,63 ,3
1090  ,Iliana Martínez    ,51 ,4
1091  ,Melvin Gonzalez     ,64 ,3
1092  ,Laura Nuñez        ,66 ,9
1093  ,Manuel Padgett      ,109,6
1094  ,Danilo Portillo     ,32 ,7
1095  ,Enrique Parker      ,49 ,8
1096  ,Osman Bocanegra     ,47 ,8
1097  ,Luis Guevara        ,42 ,5
1098  ,Josue Sosa          ,95 ,6
1099  ,Jean Carlo Sánchez ,9  ,9
1100  ,Nohelia Chirinos    ,25 ,3
1101  ,Daniel Luque        ,58 ,1
1102  ,Ingrid Rojas        ,8  ,7
1103  ,Ingrid Mejía       ,35 ,2
1104  ,Leonardo Rodriguez  ,4  ,5
1105  ,Michell Rojas       ,66 ,1
1106  ,Nohelia Soto        ,100,5
1107  ,Luis Rovelo         ,24 ,5
1108  ,Danilo Andino       ,77 ,9
1109  ,David Galo          ,22 ,4
1110  ,Iliana Grito        ,108,9
1111  ,Nohelia Mejía      ,106,5
1112  ,Luis Sosa           ,8  ,9
1113  ,Leonardo Guevara    ,107,9
1114  ,Andrea Luque        ,10 ,5
1115  ,Manuel Suazo        ,39 ,1
1116  ,Laura Vargas        ,17 ,3
1117  ,Alejandra Pinto     ,66 ,4
1118  ,Daniel Rojas        ,65 ,1
1119  ,Josue Figueroa      ,62 ,5
1120  ,Jean Carlo Vargas   ,89 ,8
1121  ,Leandro Figueroa    ,93 ,8
1122  ,Osman Nuñez        ,33 ,0
1123  ,Omar Euceda         ,29 ,5
1124  ,Josue Parker        ,29 ,5
1125  ,Mary Velásquez     ,79 ,5
1126  ,Michael Pinto       ,103,8
1127  ,Tania Grito         ,99 ,7
1128  ,Tania Martínez     ,34 ,6
1129  ,Ricardo Rodriguez   ,17 ,9
1130  ,Enrique Pinto       ,74 ,6
1131  ,Marcela Parker      ,70 ,8
1132  ,Carlos Guevara      ,39 ,2
1133  ,David Chirinos      ,27 ,8
1134  ,Dennis Gómez       ,86 ,5
1135  ,Nohelia Matamoros   ,26 ,1
1136  ,Carl Sosa           ,7  ,3
1137  ,Oswaldo Mendoza     ,39 ,7
1138  ,Ingrid Grito        ,35 ,7
1139  ,Ricardo Mejía      ,60 ,7
1140  ,Osman Martínez     ,33 ,4
1141  ,Oswaldo Martínez   ,40 ,2
1142  ,Juan Luis Matamoros ,27 ,2
1143  ,Lester Kempe        ,50 ,1
1144  ,Alex Villela        ,47 ,6
1145  ,Gerardo Borjas      ,39 ,5
1146  ,Enrique Ordoñez    ,86 ,8
1147  ,Tania Matamoros     ,73 ,7
1148  ,Iliana Sánchez     ,57 ,5
1149  ,Elne Rovelo         ,105,2
1150  ,Josue Grito         ,33 ,4
1151  ,Gerardo Rojas       ,3  ,2
1152  ,Elne Vargas         ,86 ,5
1153  ,Franklin Velásquez ,88 ,4
1154  ,Carl Suazo          ,5  ,9
1155  ,Oswaldo Nuñez      ,4  ,1
1156  ,Leonardo Soto       ,94 ,6
1157  ,Daniel Sánchez     ,46 ,1
1158  ,Reynod Rovelo       ,6  ,2
1159  ,Manuel Suazo        ,89 ,2
1160  ,Miguel López       ,74 ,8
1161  ,Elne Galeano        ,77 ,3
1162  ,Danilo Mendoza      ,81 ,1
1163  ,Leandro Borjas      ,60 ,9
1164  ,Mary Kempe          ,103,6
1165  ,David Velásquez    ,55 ,3
1166  ,Omar Sosa           ,74 ,3
1167  ,Dennis Varela       ,64 ,3
1168  ,Andrea Mendoza      ,74 ,3
1169  ,Leandro Grito       ,2  ,4
1170  ,Manuel Chirinos     ,18 ,7
1171  ,Miguel Andino       ,73 ,7
1172  ,Diego Borjas        ,102,3
1173  ,Luis Varela         ,87 ,3
1174  ,Dennis Rojas        ,50 ,2
1175  ,Jean Carlo Gonzalez ,31 ,2
1176  ,Oswaldo Escobar     ,36 ,7
1177  ,Daniel Matamoros    ,69 ,6
1178  ,David Galeano       ,4  ,4
1179  ,Enrique Velásquez  ,3  ,2
1180  ,Juan Luis Mejía    ,35 ,4
1181  ,Andrea Portillo     ,27 ,2
1182  ,Carlos Escobar      ,62 ,9
1183  ,Luis Kempe          ,63 ,8
1184  ,Alex Euceda         ,43 ,9
1185  ,Leonardo Guevara    ,76 ,9
1186  ,Melvin Padgett      ,69 ,3
1187  ,Nohelia Pinto       ,22 ,7
1188  ,Omar Bocanegra      ,39 ,4
1189  ,Carl Padgett        ,61 ,9
1190  ,Ricardo Rovelo      ,66 ,6
1191  ,Dennis Villela      ,90 ,9
1192  ,Miguel Galo         ,57 ,3
1193  ,Marcela Euceda      ,43 ,3
1194  ,Michael Borjas      ,109,9
1195  ,Ana Varela          ,37 ,3
1196  ,Carlos Rovelo       ,106,5
1197  ,Dennis Sosa         ,83 ,6
1198  ,Ricardo Pinto       ,78 ,5
1199  ,David Matamoros     ,84 ,9
1200  ,Gerardo Galo        ,84 ,4
1201  ,Ricardo Mendoza     ,94 ,4
1202  ,Dennis Sánchez     ,41 ,6
1203  ,Juan Luis Mejía    ,98 ,7
1204  ,Carlos Luque        ,28 ,7
1205  ,Diego Vargas        ,81 ,5
1206  ,Manuel Grito        ,63 ,3
1207  ,David Bocanegra     ,83 ,7
1208  ,David Figueroa      ,71 ,1
1209  ,Diego Gómez        ,31 ,4
1210  ,Elne Grito          ,98 ,1
1211  ,Juan Luis Galo      ,109,7
1212  ,Danilo Matamoros    ,38 ,8
1213  ,Carlos Rodriguez    ,81 ,9
1214  ,Melvin Guevara      ,60 ,8
1215  ,Carlos Gómez       ,92 ,5
1216  ,Omar Gómez         ,48 ,9
1217  ,Melvin Tabora       ,11 ,5
1218  ,Leandro Rojas       ,25 ,4
1219  ,Alex Bocanegra      ,31 ,1
1220  ,Carl Matamoros      ,74 ,1
1221  ,Gerardo López      ,56 ,5
1222  ,Josue Figueroa      ,57 ,5
1223  ,Diego Escobar       ,27 ,5
1224  ,Laura Sosa          ,93 ,4
1225  ,Carl Galo           ,75 ,5
1226  ,Franklin Gonzalez   ,30 ,1
1227  ,Omar Parker         ,35 ,5
1228  ,Miguel Mejía       ,11 ,3
1229  ,Reynod Luque        ,67 ,8
1230  ,Alex Gómez         ,90 ,5
1231  ,Melvin Parker       ,36 ,5
1232  ,Lester López       ,13 ,8
1233  ,Elne Rovelo         ,26 ,8
1234  ,Reynod López       ,99 ,3
1235  ,Ana Chirinos        ,69 ,6
1236  ,Leandro Bocanegra   ,55 ,8
1237  ,Laura Sánchez      ,98 ,4
1238  ,Leonardo Bocanegra  ,47 ,3
1239  ,Alex Galeano        ,44 ,3
1240  ,Andrea Guevara      ,32 ,6
1241  ,Elne Guevara        ,74 ,9
1242  ,Enrique Velásquez  ,33 ,6
1243  ,Laura Grito         ,81 ,6
1244  ,Alejandra Padgett   ,78 ,8
1245  ,Nohelia Matamoros   ,97 ,3
1246  ,Diego Villela       ,107,5
1247  ,Marcela Euceda      ,100,9
1248  ,Josue Sosa          ,76 ,9
1249  ,Alejandra Mendoza   ,30 ,4
1250  ,Leonardo Luque      ,50 ,1
1251  ,Ingrid Sosa         ,76 ,5
1252  ,Dennis Figueroa     ,75 ,9
1253  ,Michell Rodriguez   ,81 ,3
1254  ,Juan Luis Velásquez,59 ,5
1255  ,Oswaldo Borjas      ,54 ,8
1256  ,Laura Soto          ,36 ,2
1257  ,Diego Sánchez      ,92 ,7
1258  ,Diego Gómez        ,58 ,9
1259  ,David Escobar       ,88 ,5
1260  ,Miguel Soto         ,64 ,7
1261  ,Marcela Kempe       ,22 ,4
1262  ,David Bocanegra     ,81 ,2
1263  ,Alejandra Sosa      ,50 ,5
1264  ,Marcela Euceda      ,94 ,4
1265  ,Manuel Tabora       ,80 ,9
1266  ,Lester Nuñez       ,64 ,4
1267  ,Leandro Bocanegra   ,45 ,8
1268  ,Franklin Ordoñez   ,25 ,9
1269  ,Juan Luis Villela   ,44 ,1
1270  ,Andrea Velásquez   ,105,7
1271  ,Danilo Portillo     ,69 ,7
1272  ,Alejandra Galo      ,27 ,6
1273  ,Elne Tabora         ,29 ,5
1274  ,Daniel Pinto        ,12 ,6
1275  ,Josue Tabora        ,101,9
1276  ,Josue Andino        ,21 ,1
1277  ,Diego Guevara       ,6  ,8
1278  ,Osman Escobar       ,87 ,6
1279  ,Mary Grito          ,47 ,6
1280  ,Elne Martínez      ,29 ,6
1281  ,Francisco Euceda    ,77 ,5
1282  ,Richard Guevara     ,27 ,1
1283  ,Elne Guevara        ,71 ,7
1284  ,Osman Villela       ,19 ,7
1285  ,Franklin Galo       ,80 ,3
1286  ,Andrea Vargas       ,79 ,3
1287  ,David Galeano       ,96 ,1
1288  ,Erick Gómez        ,20 ,8
1289  ,Jean Carlo Bocanegra,36 ,3
1290  ,Daniel Santos       ,65 ,6
1291  ,Francisco Bocanegra ,46 ,2
1292  ,Josue Gómez        ,105,4
1293  ,Oswaldo Mejía      ,12 ,9
1294  ,Marcela Figueroa    ,70 ,9
1295  ,Francisco Santos    ,76 ,7
1296  ,Dennis Suazo        ,81 ,3
1297  ,Erick Vargas        ,78 ,5
1298  ,Lester López       ,40 ,2
1299  ,Reynod Galo         ,60 ,2
1300  ,Erick Gómez        ,59 ,5
1301  ,Carlos Ordoñez     ,81 ,1
1302  ,Alex Sosa           ,1  ,8
1303  ,Laura Grito         ,72 ,9
1304  ,Richard Vargas      ,34 ,3
1305  ,Tania Matamoros     ,36 ,2
1306  ,Mary Chirinos       ,27 ,6
1307  ,Ingrid Gonzalez     ,91 ,4
1308  ,Francisco Sánchez  ,63 ,8
1309  ,Miguel Ordoñez     ,81 ,1
1310  ,Carl Borjas         ,104,7
1311  ,Lester Gómez       ,78 ,1
1312  ,Danilo Chirinos     ,102,5
1313  ,Tania Mendoza       ,81 ,2
1314  ,Richard Gonzalez    ,74 ,5
1315  ,Leonardo Martínez  ,85 ,8
1316  ,Dennis Bocanegra    ,29 ,7
1317  ,Ana Velásquez      ,79 ,2
1318  ,Ingrid Villela      ,109,7
1319  ,Jean Carlo Andino   ,4  ,9
1320  ,Danilo Sánchez     ,9  ,2
1321  ,Leandro Euceda      ,57 ,3
1322  ,Ana Galeano         ,56 ,4
1323  ,Mary Pinto          ,53 ,0
